symbol,setup,direction,entry_dt,exit_dt,entry_price,stop_price,tp_price,exit_price,outcome,r_multiple,pnl_pct,balance_after
ETHUSDT,first5,short,2024-09-12T09:56:00-04:00,2024-09-12T10:03:00-04:00,2336.63,2343.27105,2323.3479000000007,2343.27105,SL,-1.0,-1.0,9979.15
ETHUSDT,gap,long,2024-09-12T10:12:00-04:00,2024-09-12T10:14:00-04:00,2346.19,2344.0473899999997,2350.4752200000007,2350.4752200000007,TP,2.0,2.0,10178.73
ETHUSDT,first5,long,2024-09-13T09:43:00-04:00,2024-09-13T10:04:00-04:00,2351.86,2347.775525,2360.0289500000003,2347.775525,SL,-1.0,-1.0,10076.94
ETHUSDT,gap,short,2024-09-13T10:26:00-04:00,2024-09-13T10:27:00-04:00,2359.61,2360.929875,2356.9702500000008,2356.9702500000008,TP,2.0,2.0,10278.48
ETHUSDT,gap,long,2024-09-14T09:39:00-04:00,2024-09-14T10:25:00-04:00,2414.39,2412.29325,2418.5834999999993,2418.5834999999993,TP,2.0,2.0,10484.05
ETHUSDT,gap,short,2024-09-14T10:31:00-04:00,2024-09-14T10:35:00-04:00,2420.79,2423.15097,2416.0680599999996,2416.0680599999996,TP,2.0,2.0,10693.73
ETHUSDT,first5,short,2024-09-15T10:11:00-04:00,2024-09-15T10:14:00-04:00,2408.4,2412.24552,2400.7089600000004,2400.7089600000004,TP,2.0,2.0,10907.6
ETHUSDT,first5,short,2024-09-16T09:46:00-04:00,2024-09-16T09:48:00-04:00,2289.3,2293.776315,2280.3473700000004,2293.776315,SL,-1.0,-1.0,10798.52
ETHUSDT,gap,long,2024-09-16T11:24:00-04:00,2024-09-16T11:40:00-04:00,2292.88,2288.145355,2302.34929,2288.145355,SL,-1.0,-1.0,10690.53
ETHUSDT,first5,short,2024-09-17T09:42:00-04:00,2024-09-17T10:08:00-04:00,2311.68,2319.57921,2295.8815799999998,2319.57921,SL,-1.0,-1.0,10583.62
ETHUSDT,gap,long,2024-09-18T10:12:00-04:00,2024-09-18T10:13:00-04:00,2295.28,2292.6231150000003,2300.59377,2292.6231150000003,SL,-1.0,-1.0,10477.78
ETHUSDT,gap,short,2024-09-18T10:31:00-04:00,2024-09-18T10:32:00-04:00,2297.74,2299.88937,2293.4412599999996,2293.4412599999996,TP,2.0,2.0,10687.34
ETHUSDT,gap,short,2024-09-19T10:02:00-04:00,2024-09-19T10:03:00-04:00,2430.98,2431.9653749999998,2429.0092500000005,2431.9653749999998,SL,-1.0,-1.0,10580.47
ETHUSDT,gap,short,2024-09-19T10:21:00-04:00,2024-09-19T10:34:00-04:00,2432.61,2437.9483649999997,2421.933270000001,2437.9483649999997,SL,-1.0,-1.0,10474.67
ETHUSDT,gap,long,2024-09-20T11:06:00-04:00,2024-09-20T11:08:00-04:00,2537.43,2533.81246,2544.6650799999993,2533.81246,SL,-1.0,-1.0,10369.92
ETHUSDT,gap,long,2024-09-20T13:25:00-04:00,2024-09-20T13:26:00-04:00,2538.14,2535.7315000000003,2542.956999999999,2535.7315000000003,SL,-1.0,-1.0,10266.22
ETHUSDT,gap,long,2024-09-21T10:30:00-04:00,2024-09-21T10:32:00-04:00,2563.73,2561.7484850000005,2567.693029999999,2567.693029999999,TP,2.0,2.0,10471.54
ETHUSDT,premarket,long,2024-09-21T10:52:00-04:00,2024-09-21T11:01:00-04:00,2566.85,2563.33769,2573.87462,2563.33769,SL,-1.0,-1.0,10366.82
ETHUSDT,first5,short,2024-09-22T09:39:00-04:00,2024-09-22T09:41:00-04:00,2569.64,2574.5066099999995,2559.9067800000007,2574.5066099999995,SL,-1.0,-1.0,10263.15
ETHUSDT,gap,short,2024-09-22T10:16:00-04:00,2024-09-22T10:21:00-04:00,2572.12,2574.06639,2568.2272199999998,2568.2272199999998,TP,2.0,2.0,10468.41
ETHUSDT,first5,long,2024-09-23T10:15:00-04:00,2024-09-23T10:17:00-04:00,2653.72,2648.13527,2664.889459999999,2664.889459999999,TP,2.0,2.0,10677.78
ETHUSDT,gap,long,2024-09-23T11:21:00-04:00,2024-09-23T11:25:00-04:00,2660.28,2655.0917900000004,2670.65642,2670.65642,TP,2.0,2.0,10891.34
ETHUSDT,premarket,short,2024-09-24T10:11:00-04:00,2024-09-24T12:54:00-04:00,2616.51,2631.75522,2586.0195600000006,2631.75522,SL,-1.0,-1.0,10782.43
ETHUSDT,gap,long,2024-09-24T13:26:00-04:00,2024-09-24T14:30:00-04:00,2642.4,2633.0628100000004,2661.0743799999996,2633.0628100000004,SL,-1.0,-1.0,10674.61
ETHUSDT,gap,short,2024-09-25T10:10:00-04:00,2024-09-25T10:17:00-04:00,2619.66,2622.6206549999997,2613.73869,2622.6206549999997,SL,-1.0,-1.0,10567.86
ETHUSDT,first5,long,2024-09-25T10:27:00-04:00,2024-09-25T10:30:00-04:00,2622.96,2618.4901000000004,2631.8997999999992,2618.4901000000004,SL,-1.0,-1.0,10462.18
ETHUSDT,gap,long,2024-09-26T10:03:00-04:00,2024-09-26T10:10:00-04:00,2623.34,2616.71099,2636.5980200000004,2636.5980200000004,TP,2.0,2.0,10671.42
ETHUSDT,gap,long,2024-09-26T10:36:00-04:00,2024-09-26T10:40:00-04:00,2633.99,2631.7034900000003,2638.5630199999987,2631.7034900000003,SL,-1.0,-1.0,10564.71
ETHUSDT,gap,short,2024-09-27T10:17:00-04:00,2024-09-27T10:18:00-04:00,2663.26,2666.67267,2656.434660000001,2666.67267,SL,-1.0,-1.0,10459.06
ETHUSDT,gap,short,2024-09-28T10:28:00-04:00,2024-09-28T10:33:00-04:00,2667.85,2669.09388,2665.36224,2669.09388,SL,-1.0,-1.0,10354.47
ETHUSDT,gap,short,2024-09-28T10:35:00-04:00,2024-09-28T10:37:00-04:00,2668.63,2671.01484,2663.8603200000007,2671.01484,SL,-1.0,-1.0,10250.93
ETHUSDT,gap,long,2024-09-29T09:56:00-04:00,2024-09-29T10:04:00-04:00,2654.58,2652.2132300000003,2659.313539999999,2652.2132300000003,SL,-1.0,-1.0,10148.42
ETHUSDT,gap,short,2024-09-29T11:26:00-04:00,2024-09-29T11:27:00-04:00,2658.3,2659.88928,2655.121440000001,2655.121440000001,TP,2.0,2.0,10351.39
ETHUSDT,gap,short,2024-09-30T10:02:00-04:00,2024-09-30T10:03:00-04:00,2624.34,2626.522605,2619.97479,2619.97479,TP,2.0,2.0,10558.42
ETHUSDT,gap,long,2024-09-30T10:22:00-04:00,2024-09-30T10:25:00-04:00,2611.34,2607.3056950000005,2619.4086099999995,2607.3056950000005,SL,-1.0,-1.0,10452.84
ETHUSDT,gap,long,2024-10-02T10:25:00-04:00,2024-10-02T11:35:00-04:00,2435.98,2424.52713,2458.88574,2458.88574,TP,2.0,2.0,10661.9
ETHUSDT,gap,long,2024-10-02T11:57:00-04:00,2024-10-02T12:01:00-04:00,2456.57,2454.41218,2460.885640000001,2460.885640000001,TP,2.0,2.0,10875.14
ETHUSDT,first5,long,2024-10-03T10:10:00-04:00,2024-10-03T10:13:00-04:00,2360.81,2353.712555,2375.0048899999997,2353.712555,SL,-1.0,-1.0,10766.39
ETHUSDT,gap,long,2024-10-03T10:35:00-04:00,2024-10-03T10:36:00-04:00,2337.04,2331.8335,2347.4529999999995,2331.8335,SL,-1.0,-1.0,10658.73
ETHUSDT,gap,long,2024-10-04T09:49:00-04:00,2024-10-04T09:50:00-04:00,2383.69,2380.0893600000004,2390.8912799999994,2380.0893600000004,SL,-1.0,-1.0,10552.14
ETHUSDT,first5,short,2024-10-04T10:00:00-04:00,2024-10-04T10:06:00-04:00,2375.2,2379.719265,2366.161469999999,2379.719265,SL,-1.0,-1.0,10446.62
ETHUSDT,first5,short,2024-10-05T11:01:00-04:00,2024-10-05T11:09:00-04:00,2413.73,2416.46763,2408.25474,2408.25474,TP,2.0,2.0,10655.55
ETHUSDT,gap,short,2024-10-06T09:54:00-04:00,2024-10-06T10:01:00-04:00,2430.86,2432.51565,2427.5487000000007,2427.5487000000007,TP,2.0,2.0,10868.66
ETHUSDT,gap,long,2024-10-06T10:14:00-04:00,2024-10-06T10:16:00-04:00,2430.49,2429.26476,2432.9404799999993,2432.9404799999993,TP,2.0,2.0,11086.03
ETHUSDT,gap,long,2024-10-07T10:00:00-04:00,2024-10-07T10:17:00-04:00,2477.13,2470.394185,2490.60163,2490.60163,TP,2.0,2.0,11307.75
